gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,-0.9516816739185228,1,1,0,0,1,0,0,0,1,0.48485611412954227,-0.7140476287773146,1,0,0,0,0,0,0
1,0,1,0,-0.13727439951791576,1,1,0,1,0,0,0,0,1,0.5114448661322006,-0.006390227320379013,1,0,0,0,0,0,0
1,0,0,0,-0.62591876415828,1,0,1,1,0,0,0,0,1,-0.3078210549496983,-0.5936488102875405,0,0,0,0,1,0,0
1,0,0,0,-0.2594354906780068,1,0,0,0,0,1,1,0,0,-0.17653909193657447,-0.3409171753594822,0,0,1,0,1,0,0
1,0,1,0,0.47353105628253944,1,0,0,1,1,1,1,0,1,0.20567421810163386,0.42826318409818265,0,0,1,0,0,1,0
0,0,1,0,0.14776814652229667,1,1,1,1,1,1,0,1,1,1.3722557122182522,0.685891949422857,1,0,0,1,1,0,0
0,0,1,1,1.4508197855632678,1,1,0,1,0,1,0,0,1,0.6277706561438292,1.523698311870937,1,0,1,0,0,0,0
0,0,1,1,-1.1145631287986442,0,0,0,1,0,1,0,0,0,-1.0140847800203006,-0.9336243673715271,0,0,0,0,0,1,0
1,1,0,0,0.758573602322752,1,1,0,0,1,0,1,1,1,1.0980592071908417,1.1618842003155554,1,0,0,0,0,1,0
1,0,0,1,1.002895784642934,1,1,1,1,1,1,1,1,0,0.8238627021634315,1.205583368404277,0,0,0,1,0,0,1
1,0,0,1,1.6137012404433893,0,0,1,1,1,1,1,1,0,0.08103944308917463,1.0552944071784007,0,0,0,1,1,0,0
1,0,1,0,-0.8702409464784621,1,0,0,0,0,0,0,0,1,-0.626886078981594,-0.7755264684861825,0,0,0,0,0,0,0
0,0,1,1,-1.1960038562387048,1,0,0,1,0,0,1,0,1,-0.2014660469390663,-0.9313963936325262,0,0,0,0,1,0,0
0,1,0,0,-0.4223169455581282,1,0,1,1,0,0,0,0,0,0.5629605731373504,-0.20242985720653195,1,0,0,0,0,1,0
0,0,1,1,1.0843365120829946,1,0,0,0,0,0,0,0,0,-1.4677553610656522,-0.43841860037318714,0,1,0,1,0,0,1
1,0,1,1,1.1657772395230555,1,0,0,1,1,1,1,1,0,1.300798441211109,1.8394749858689432,1,0,1,0,1,0,0
1,1,1,0,1.0843365120829946,1,0,1,1,1,0,0,0,1,0.6045054981415035,1.1574061936916225,1,0,1,0,1,0,0
0,0,0,0,0.14776814652229667,1,0,0,1,0,0,1,1,1,0.9983513871808745,0.5673240400453312,1,0,0,0,1,0,0
1,0,0,0,-1.1145631287986442,1,0,0,0,0,0,0,0,0,-1.479387940066815,-0.9573379492470323,0,1,0,0,0,0,1
1,0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,1,-0.4856333339674735,-0.9836545103423604,0,0,0,0,0,1,0
1,1,0,0,-0.8295205827584317,1,1,0,0,0,0,0,0,1,0.2837786771094415,-0.6404583179524912,1,0,0,0,1,0,0
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4660935640654862,-0.9966694064414748,0,1,0,0,0,1,0
1,0,1,0,0.3106496014024181,1,1,0,1,0,1,1,0,0,0.19902703010096928,0.2832463587497446,0,0,1,0,1,0,0
0,0,1,1,0.3920903288424788,1,0,0,0,1,0,1,1,1,0.9102761461720702,0.7039804490860331,1,0,0,0,0,1,0
0,0,1,1,1.4915401492832983,1,0,0,0,0,0,0,0,0,-1.4976677070686424,-0.389491414698889,0,1,0,1,0,0,0
1,0,1,1,-0.1779947632379461,1,1,0,1,0,0,0,1,0,-0.012021188920128179,-0.21070203693054537,0,0,0,0,0,1,0
1,0,0,0,1.0436161483629645,1,0,1,1,0,0,1,1,0,1.1429277261953275,1.5182055845341924,1,0,1,0,0,0,0
1,0,1,0,1.5729808767233588,1,1,1,1,1,1,1,1,1,1.7112623002521414,2.772841568488827,1,0,0,1,0,1,0
0,0,1,1,1.5322605130033284,1,1,1,0,0,1,1,1,1,0.5264010391336954,1.4031671385055788,0,0,0,1,0,0,0
1,0,1,1,0.7992939660427822,1,1,0,0,0,0,0,0,0,-1.328164413051698,-0.4635219084423266,0,1,0,1,0,0,1
1,0,1,1,-0.5851984004382496,0,0,0,0,0,0,0,0,0,-1.303237458049206,-0.7993724052372719,0,0,0,0,1,0,0
1,0,1,0,1.6137012404433893,1,1,1,1,1,1,0,1,1,0.5829021371393436,1.6327366702064,0,0,0,1,0,0,0
1,0,0,0,-0.5851984004382496,1,0,1,0,0,0,0,0,0,-0.5105602889699654,-0.6198330165072844,0,0,0,0,0,1,0
0,0,1,0,1.002895784642934,1,0,1,1,0,1,1,0,1,0.1857326540996401,0.8139452915505848,0,0,0,1,1,0,0
0,0,0,0,-0.21871512695797646,1,0,1,1,0,0,0,0,1,-0.2679379269457112,-0.2765265283877616,0,0,0,0,0,0,1
1,0,1,0,-0.3408762181180675,1,1,0,1,1,0,1,1,1,1.325725396213601,0.11590567771943547,1,0,0,0,0,1,0
1,0,1,1,-0.9109613101984924,1,0,0,0,0,0,0,0,0,-1.4727407520661506,-0.8988370942388093,0,1,1,0,0,0,1
0,0,1,1,1.6137012404433893,1,1,0,0,0,0,0,0,0,-1.3248408190513656,-0.18553255142361386,0,1,0,1,0,0,1
1,0,0,0,-1.0331224013585834,1,1,0,0,0,0,0,0,1,-1.3198554280508674,-0.9383009063088362,0,1,0,0,0,0,0
1,0,1,1,0.880734693482843,1,1,0,1,0,1,1,0,1,0.19736523310080326,0.6574797694641122,0,0,1,0,0,1,0
0,1,1,0,0.47353105628253944,1,0,1,1,0,1,0,0,1,0.677624566148813,0.6135820690620143,1,0,0,0,0,1,0
1,0,1,0,0.9621754209229036,1,0,0,0,0,0,0,1,1,0.5363718211346925,1.0049113178726763,1,0,1,0,0,1,0
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.502653098069141,-0.9971547076519502,0,1,0,0,0,0,1
0,0,0,0,1.6137012404433893,1,1,0,1,1,1,1,1,1,1.5567151792366918,2.5293085974138716,1,0,0,1,0,0,0
0,0,0,1,-0.8295205827584317,1,1,1,0,0,0,0,0,1,0.4499583771260538,-0.6046342649610303,1,0,0,0,0,1,0
1,0,1,0,-0.1779947632379461,1,0,1,0,0,1,0,0,0,-0.34604238595351905,-0.37645445945384387,0,0,1,0,0,0,1
0,0,1,1,1.6137012404433893,1,1,1,1,0,0,1,1,1,1.3091074262119398,2.2162010800734806,1,0,1,0,0,1,0
1,1,0,0,-1.1145631287986442,1,0,0,0,1,0,0,0,0,-0.47898614596680894,-0.9011091862696717,0,0,0,0,0,1,0
1,0,0,0,-0.0965540357978854,1,1,1,1,1,1,0,0,1,1.0049985751815391,0.2526503233438603,1,0,0,0,1,0,0
1,0,0,0,-0.4223169455581282,1,1,0,1,0,0,1,1,1,1.1927816362003112,0.06009603851475819,1,0,0,0,0,1,0
1,0,1,0,1.3286586944031769,1,1,1,0,1,0,1,1,1,1.3124310202122718,1.9999773316607345,1,0,0,0,0,1,0
0,0,0,0,0.6771328748826912,1,1,0,0,0,0,0,1,1,0.6560212051466532,0.7177894744386527,1,0,0,0,0,1,0
0,0,0,0,-0.7888002190384014,1,0,0,1,1,0,0,0,1,0.544680806135523,-0.5856413403146955,1,0,0,0,0,1,0
1,0,1,0,0.880734693482843,1,0,1,1,1,1,1,1,0,1.4952286902305454,1.6899360356047113,1,0,0,1,0,0,0
1,0,1,1,1.002895784642934,1,0,0,0,0,0,0,0,0,-1.462769970065154,-0.5102652386694851,0,1,0,1,0,0,1
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-0.6850489739874083,-0.9863016078540446,0,0,0,0,0,0,0
1,0,1,1,1.5729808767233588,1,1,1,1,1,1,1,1,0,0.8487896571659234,1.7680695304912595,0,0,0,1,1,0,0
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,1,-0.5421344319731216,-0.9844045213040044,0,0,0,0,0,0,0
1,0,1,0,1.5322605130033284,1,1,1,1,1,1,1,0,0,0.48651791112970877,1.433476405014364,0,0,1,0,0,0,0
0,0,1,0,0.7992939660427822,0,0,1,1,1,1,1,1,0,0.04946530008601819,0.46340340356579174,0,0,0,1,1,0,0
0,0,1,0,0.9621754209229036,1,1,0,1,1,1,0,0,0,0.8570986421667539,1.2515766876697916,1,0,0,0,0,1,0
0,0,1,1,-0.8702409464784621,0,0,1,0,0,0,0,0,1,-1.16863190103575,-0.8529320115570175,0,0,0,0,0,1,0
1,0,0,0,-1.1145631287986442,1,0,0,0,0,0,0,0,0,-1.4893587220678117,-0.9585512022732209,0,1,0,0,0,0,1
1,0,0,0,-0.8295205827584317,0,0,0,1,0,1,0,0,0,-1.0223937650211312,-0.8105784513700687,0,0,0,0,0,0,1
0,0,0,0,-1.0738427650786138,1,0,0,0,0,0,1,1,1,0.8753784091685812,-0.8049092508658783,1,0,0,0,0,1,0
0,1,0,0,-1.2367242199587352,1,0,0,0,0,0,0,1,1,0.4981504901308714,-0.9354552764837755,1,0,0,0,0,0,0
0,0,1,1,0.7178532386027215,1,0,0,0,1,1,1,1,0,1.2725478922082847,1.26785633736665,1,0,1,0,0,0,1
1,0,1,0,0.35136996512244845,1,1,0,1,0,0,0,0,1,0.5147684601325326,0.5114482234028618,1,0,0,0,0,1,0
1,0,0,1,1.4508197855632678,1,1,1,1,0,1,1,1,1,0.722493085153298,1.5895889807659456,0,0,0,1,0,0,0
0,0,1,0,-0.4223169455581282,1,0,0,0,0,0,1,0,1,0.5064594751317021,-0.25292324224190993,1,0,0,0,1,0,0
1,0,1,0,0.758573602322752,1,1,0,1,1,0,1,1,1,1.397182667220744,1.4201967991640814,1,0,1,0,0,0,0
0,0,0,0,-0.0965540357978854,1,1,0,1,1,0,1,0,1,0.13920233809498894,-0.10634021753239195,0,0,1,0,1,0,0
1,0,0,0,0.3106496014024181,1,0,0,1,0,1,0,1,1,0.8255244991635975,0.5331323638527423,1,0,1,0,1,0,0
1,0,1,0,1.3286586944031769,1,1,1,1,1,0,1,0,1,1.1495749141959914,1.794650801337756,1,0,0,1,0,1,0
1,1,1,1,1.4508197855632678,1,0,0,0,0,0,0,0,0,-1.504314895069307,-0.47920596119905606,0,1,1,0,0,0,0
1,0,0,0,-0.9109613101984924,1,0,0,1,0,0,1,0,1,-0.1698919039359101,-0.723886007862408,0,0,0,0,0,0,1
0,0,1,0,1.2879383306831464,1,1,1,0,1,0,1,0,1,0.9917041991802098,1.6186849942485422,1,0,0,1,1,0,0
0,0,0,0,1.0436161483629645,1,0,1,1,1,0,1,1,1,1.3855500882195813,1.7056642066533023,1,0,1,0,0,1,0
1,0,1,1,-0.7073594915983407,1,0,0,0,0,0,0,0,1,-1.504314895069307,-0.9000062289731366,0,1,1,0,0,0,1
0,0,0,0,1.5729808767233588,1,1,1,1,1,0,1,1,1,1.395520870220578,2.207465658284922,1,0,0,1,1,0,0
0,0,0,1,-1.1552834925186746,1,0,0,0,1,1,1,1,1,1.1080299891918384,-0.8309390430641072,1,0,0,0,0,0,0
0,0,0,0,1.6137012404433893,1,1,0,1,1,1,1,1,0,0.7258166791536301,1.7959522909476673,0,0,0,1,0,0,0
1,0,0,0,-0.30015585439803716,1,1,0,0,0,0,1,1,1,0.9950277931805424,0.036338338347391655,1,0,0,0,0,0,0
0,0,0,1,0.47353105628253944,1,1,0,1,0,0,1,1,1,0.42503142212356193,0.5256101950903728,0,0,1,0,0,0,1
1,0,0,0,-1.1145631287986442,1,0,0,0,1,1,1,1,0,0.34526516611558833,-0.8325493607170483,0,0,0,0,0,0,0
1,0,1,0,0.025607055362205634,1,0,0,0,0,0,0,0,1,-0.6717545979860794,-0.36050569694594603,0,0,0,0,1,0,0
1,0,0,1,-1.2774445836787656,1,0,0,1,0,0,0,0,1,-0.49394231896830415,-0.9837648060720139,0,0,0,0,0,1,0
1,0,0,0,-0.748079855318371,1,0,0,0,0,0,1,1,1,0.9352031011745621,-0.41571973921049427,1,0,0,0,0,1,0
0,0,1,1,-0.5037576729981889,1,0,0,0,0,0,0,0,0,-1.4760643460664828,-0.8105122739322767,0,1,0,0,0,0,1
1,0,0,0,-0.9924020376385531,1,0,1,0,1,0,0,1,1,0.06442147308751339,-0.7503349238333202,0,0,0,0,0,1,0
1,0,1,0,-1.1960038562387048,0,0,0,1,0,0,0,0,0,-1.1619847130350858,-0.9641321661936887,0,0,0,0,1,0,0
1,0,1,1,1.4100994218432374,1,0,0,0,0,0,0,0,1,-1.5076384890696393,-0.43921272962669244,0,1,0,1,1,0,0
1,0,1,1,1.6137012404433893,1,1,1,1,1,1,1,1,1,0.7573908221567865,1.84565154672954,0,0,0,1,0,0,0
0,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.21232140610229844,-0.9743896690514654,1,0,0,0,0,1,0
0,0,1,1,0.3106496014024181,1,0,1,1,0,1,0,1,1,0.21896859410296257,0.2503561721670671,0,0,0,0,0,0,1
1,0,1,1,1.125056875803025,1,1,0,0,0,0,0,0,0,-1.3564149620545218,-0.34118188511065056,0,1,1,0,1,0,0
0,0,0,0,0.9621754209229036,0,0,0,0,0,0,1,1,1,-0.6617838159850825,0.12583229338825158,0,0,0,0,1,0,0
0,0,1,1,-0.3408762181180675,1,1,0,1,1,0,0,0,0,0.611152686142168,-0.10883290102256137,1,0,1,0,0,0,0
1,0,1,1,1.6137012404433893,1,0,1,1,0,1,1,0,0,0.12092257109316168,1.1363176501818713,0,0,0,1,0,0,0
1,0,1,0,-0.8295205827584317,1,0,0,0,0,0,0,0,0,-1.4943441130683104,-0.9165505884211634,0,1,1,0,0,0,0
1,0,1,1,0.7992939660427822,0,0,1,0,1,0,0,1,0,-0.681725379987076,-0.0016033926534166146,0,0,1,0,0,0,0
0,0,1,0,-1.1552834925186746,0,0,0,0,0,0,0,0,1,-1.3165318340505352,-0.9616836009953809,0,0,0,0,0,1,0
1,0,1,1,-1.0738427650786138,1,0,1,0,0,0,0,0,1,-0.518869273970796,-0.8753441038226112,0,0,0,0,0,1,0
0,0,0,0,-1.0738427650786138,0,0,0,0,1,0,1,1,1,-0.5587524019747828,-0.8711749252417085,0,0,0,0,0,1,0
1,1,0,0,1.369379058123207,1,1,0,1,1,1,1,1,0,1.5334500212343665,2.273113676574693,1,0,1,0,1,0,0
1,0,1,1,1.5729808767233588,1,0,0,0,0,0,0,0,0,-1.505976692069473,-0.3976312395473182,0,1,0,1,0,0,1
0,0,1,1,-0.8295205827584317,1,0,0,0,0,0,0,0,0,-1.4943441130683104,-0.9044842355970693,0,1,1,0,0,0,0
1,0,0,0,-1.1960038562387048,1,1,0,0,0,0,0,0,1,0.32033821111309646,-0.9045062947429998,1,0,0,0,0,1,0
0,0,0,1,-0.7888002190384014,1,0,1,1,0,0,0,0,1,-0.29120308494803704,-0.6684734332844834,0,0,0,0,0,1,0
0,0,1,1,0.8400143297628127,1,1,1,1,1,1,0,1,1,1.3057838322116073,1.4500207644623908,1,0,0,1,0,0,0
0,0,0,0,-0.8702409464784621,1,0,0,0,0,0,0,0,0,-1.4860351280674797,-0.9009106539562954,0,1,1,0,1,0,0
0,0,0,0,-0.7888002190384014,1,1,0,0,0,0,0,1,1,0.7042133181514708,-0.4694558186976855,1,0,0,0,0,1,0
0,0,0,0,-0.8702409464784621,1,1,0,0,0,0,0,0,0,-1.3148700370503688,-0.8976238412126207,0,1,1,0,0,1,0
0,0,0,0,-0.8295205827584317,1,1,1,1,1,0,0,1,1,1.1612074931971548,-0.4593968481532852,1,0,0,0,0,0,0
1,0,1,1,0.025607055362205634,1,0,0,0,0,0,0,0,0,-1.4843733310673135,-0.7320037735649065,0,1,1,0,1,0,0
0,0,1,1,1.247217966963116,1,0,0,0,0,0,0,0,0,-1.5093002860698053,-0.4481908020204884,0,1,0,1,0,1,0
1,0,0,0,-0.7888002190384014,1,0,1,0,0,0,0,0,1,0.29873485011093664,-0.5837221946187243,1,0,0,0,1,0,0
1,0,0,0,-0.5851984004382496,1,0,0,0,1,1,0,0,0,-0.31779183695069496,-0.5389641875253292,0,0,0,0,1,0,0
0,1,0,0,-1.0738427650786138,1,0,0,0,1,0,0,0,0,0.32033821111309646,-0.8142623287404961,1,0,0,0,0,1,0
1,1,1,0,0.5549717837226001,1,0,0,0,0,0,0,1,1,0.5197538511330312,0.5847728244765168,1,0,0,0,0,1,0
1,0,0,0,-0.9109613101984924,1,0,1,0,1,0,0,0,1,0.5014740841312035,-0.614296170878678,1,0,0,0,0,0,1
0,0,0,0,0.06632741908223598,1,0,0,0,0,0,0,0,1,0.17410007509847744,0.06016221595255034,1,0,0,0,1,0,0
1,1,0,0,1.4100994218432374,1,1,0,0,0,0,0,0,0,-1.3181936310507012,-0.26805581635037184,0,1,0,1,1,0,0
1,0,0,0,-1.1552834925186746,1,0,0,0,1,1,1,1,1,0.32033821111309646,-0.8735573130022243,0,0,0,0,0,1,0
1,0,0,0,-0.5037576729981889,1,1,0,1,0,1,1,0,1,0.1308933530941583,-0.3809765843696379,0,0,1,0,0,1,0
1,0,1,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0.17410007509847744,-0.9748970294078716,1,0,0,0,0,1,0
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4710789550659844,-0.996735583879267,0,1,0,0,0,0,1
0,0,0,0,-0.748079855318371,1,0,0,0,1,0,0,0,0,0.35191235411625243,-0.5531482183587707,1,0,0,0,0,1,0
0,0,0,1,0.5549717837226001,1,1,0,0,1,1,0,0,1,0.6659919871476498,0.7407971636443754,1,0,0,0,0,0,0
1,0,1,1,-0.748079855318371,1,1,1,1,0,0,0,1,0,0.14751132309581955,-0.589016389642093,0,0,0,0,0,0,1
0,0,0,0,-0.9924020376385531,1,0,0,0,0,0,0,0,0,-1.5142856770703037,-0.9365802929262413,0,1,0,0,0,0,1
1,0,0,0,-0.9924020376385531,1,0,0,0,0,0,0,0,1,-0.6518130339840859,-0.8123652421904556,0,0,0,0,0,0,1
1,0,0,1,0.14776814652229667,1,0,0,1,0,0,1,1,1,0.9950277931805424,0.5438751679209944,1,0,0,0,0,1,0
1,1,1,0,-1.1145631287986442,1,1,0,0,1,0,0,0,1,0.50313588113137,-0.8540349688535526,1,0,0,0,0,0,0
1,0,1,1,-0.4223169455581282,1,0,0,0,0,1,0,0,1,-0.45405919096431707,-0.4618454133515931,0,0,0,0,0,1,0
0,0,1,0,0.3920903288424788,0,0,0,1,0,1,0,0,0,-1.0373499380226265,-0.36813816143796907,0,0,1,0,0,0,1
1,0,1,1,-1.0738427650786138,1,0,0,0,0,0,0,0,0,-1.502653098069141,-0.9515584530131883,0,1,0,0,0,0,1
0,1,0,0,-0.2594354906780068,1,0,1,0,0,0,1,0,1,0.6992279271509723,-0.03797892429314493,1,0,0,0,1,0,0
1,0,0,0,1.002895784642934,0,0,0,1,0,0,1,0,1,-0.8462432830035223,-0.07424416020321993,0,0,0,0,0,1,0
1,0,1,0,0.3920903288424788,1,1,1,0,0,1,1,1,0,0.5214156481331973,0.48360958123831527,0,0,1,0,1,0,0
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,1,0,1,0.4948268961305394,-0.970639614243246,1,0,0,0,0,1,0
1,1,1,0,-0.6666391278783103,1,0,0,0,1,1,0,1,1,0.8903345821700764,-0.32633607989928787,1,0,0,0,0,1,0
0,0,0,0,-0.5851984004382496,1,1,0,0,1,1,0,1,1,1.0066603721817051,-0.26485724019041995,1,0,0,0,0,0,0
0,1,0,0,-0.4223169455581282,1,0,1,0,1,1,0,1,1,0.1657910900976468,-0.32397575128470263,0,0,0,0,0,0,1
0,0,1,1,0.9621754209229036,1,1,0,0,0,0,0,0,1,-1.3397969920528607,-0.39436648594957435,0,1,0,1,0,0,1
0,0,0,0,-1.1552834925186746,1,0,0,1,0,0,1,1,1,0.12923155609399228,-0.8905207962229346,0,0,0,0,0,0,0
1,1,0,0,-0.2594354906780068,1,0,0,0,0,0,0,0,0,-1.5109620830699715,-0.7833354061456511,0,1,1,0,1,0,0
0,1,0,0,0.06632741908223598,0,0,0,1,1,0,1,1,1,-0.28289409994720643,-0.226672858584374,0,0,0,0,0,1,0
1,0,0,0,-0.2594354906780068,1,0,0,0,0,1,0,0,0,-0.518869273970796,-0.4599042085096914,0,0,0,0,0,0,0
0,0,0,0,-0.2594354906780068,1,0,0,0,0,0,0,0,1,0.142525932095321,-0.2047460675292557,1,0,0,0,1,0,0
0,0,0,0,-0.015113308357824713,1,1,0,0,1,0,1,1,1,1.2160467942026365,0.4655210815751393,1,0,0,0,0,1,0
1,0,1,1,-1.1552834925186746,1,1,0,1,1,0,0,0,1,0.6659919871476498,-0.84170390627829,1,0,0,0,0,0,0
1,0,0,0,-1.2774445836787656,1,0,0,0,0,1,0,0,0,0.3070438351117673,-0.9731322977334154,1,0,0,0,0,1,0
0,1,0,0,-1.0331224013585834,1,0,0,0,1,0,1,0,1,0.6510358141461546,-0.7368126673777996,1,0,0,0,0,1,0
0,0,1,0,0.8400143297628127,1,0,0,0,0,0,0,0,0,-1.461108173064988,-0.5549791274710191,0,1,1,0,0,0,0
1,0,0,0,-1.1960038562387048,0,0,0,0,0,1,0,0,0,-1.1420431490330922,-0.9695366569467108,0,0,0,0,0,1,0
1,0,0,0,1.4100994218432374,1,0,0,0,0,0,0,0,0,-1.4893587220678117,-0.4270581402188754,0,1,0,1,0,0,0
0,0,0,0,0.7178532386027215,1,1,0,0,0,0,1,1,1,1.0282637331838649,1.0809050756039464,1,0,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4993295040688086,-0.9971105893600889,0,1,0,0,0,0,1
0,0,0,0,-0.9516816739185228,1,0,0,0,0,0,0,0,0,-1.479387940066815,-0.9236536334108496,0,1,0,0,0,0,1
0,0,1,0,-1.2367242199587352,1,0,0,0,0,0,0,0,1,-0.6700928009859131,-0.9702425496164933,0,0,0,0,1,0,0
0,1,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,0,-1.3132082400502028,-0.9946399650158503,0,0,0,0,0,1,0
1,0,1,1,0.43281069256250915,1,1,0,0,1,1,1,1,1,1.3140928172124378,0.9583003425211022,1,0,1,0,1,0,0
1,0,0,0,1.5322605130033284,0,0,1,0,1,1,0,1,0,-0.5437962289732878,0.5131247184935952,0,0,0,1,0,0,0
1,1,1,1,1.5729808767233588,1,0,0,0,0,0,0,0,0,-1.4943441130683104,-0.39321941036117775,0,1,0,1,1,0,0
1,0,1,1,0.47353105628253944,1,0,0,0,1,0,1,1,1,0.9368648981747281,0.8131732214430102,1,0,0,0,0,0,0
1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0.19736523310080326,-0.9437053970618583,1,0,0,0,1,0,0
0,0,0,0,-1.1552834925186746,1,1,0,1,0,0,0,0,0,0.4383257981248911,-0.8709763929283322,1,0,0,0,0,0,0
0,0,0,1,-1.1960038562387048,1,0,1,0,0,1,0,0,1,-0.32111543095102724,-0.9375508953471922,0,0,0,0,0,0,1
0,1,0,0,-0.1779947632379461,1,1,0,1,1,1,0,0,0,-0.010359391919962149,-0.1818266149072559,0,0,0,0,0,0,0
1,0,1,0,-0.13727439951791576,1,0,0,0,1,0,0,0,1,0.3502505571160864,-0.007206415719814965,1,0,0,0,1,0,0
1,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,1,0.17576187209864347,-0.9748749702619408,1,0,0,0,0,1,0
1,1,0,0,-0.9516816739185228,1,1,0,1,0,0,1,1,1,1.1528985081963241,-0.6001562583370977,1,0,0,0,1,0,0
1,0,0,0,1.5729808767233588,1,1,1,0,1,1,1,1,1,1.438727592224897,2.317276086727959,1,0,0,1,0,1,0
1,0,1,0,0.35136996512244845,1,1,0,0,1,0,1,1,1,0.27380789510844483,0.31829834163363074,0,0,1,0,0,1,0
1,0,1,0,0.9621754209229036,1,1,0,1,0,0,1,1,0,1.1811490571991479,1.4712196037017962,1,0,1,0,1,0,0
0,1,0,0,-1.2774445836787656,0,0,0,0,0,0,0,0,1,-1.2982520670487077,-0.994441432702474,0,0,0,0,0,0,1
0,0,0,0,0.7992939660427822,0,0,1,1,0,1,0,0,0,-0.8528904710041867,-0.13131117072594722,0,0,0,1,0,0,1
0,0,0,0,1.4100994218432374,1,1,1,1,1,0,1,0,1,1.2692242982079527,2.0323160395951443,1,0,0,0,1,0,0
0,0,0,0,-0.13727439951791576,1,0,0,0,0,0,0,0,0,-1.5076384890696393,-0.761254201069018,0,1,0,1,0,0,1
0,0,0,0,0.3920903288424788,1,0,1,1,0,1,0,1,1,0.09765741309083585,0.2658196334644896,0,0,1,0,0,0,1
0,0,0,0,-0.6666391278783103,1,0,1,0,0,0,0,0,1,-0.4856333339674735,-0.6694881539972957,0,0,0,0,0,1,0
1,0,0,0,-0.748079855318371,0,0,0,1,0,0,0,0,1,-1.1187779910307663,-0.8206153627685383,0,0,0,0,0,0,1
0,1,0,0,-0.5851984004382496,1,0,0,1,0,0,0,0,1,0.3303089931140931,-0.43462442727310635,1,0,0,0,0,1,0
1,1,0,0,-0.8295205827584317,1,1,0,0,1,0,1,1,1,1.1528985081963241,-0.4762941539362033,1,0,0,0,0,1,0
1,0,0,0,0.26992923768238775,1,0,0,0,0,0,0,0,0,-1.491020519067978,-0.6567379676493496,0,1,1,0,0,0,1
1,0,1,1,-0.015113308357824713,1,0,0,0,0,0,0,0,1,0.1657910900976468,0.03007354090307223,1,0,0,0,0,0,0
1,0,0,0,1.2064976032430856,0,0,1,1,1,1,0,0,1,-0.7000051469889033,0.1493694020963113,0,0,0,1,0,0,0
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,-1.4561227820644893,-0.9965370515658908,0,1,0,0,0,0,0
1,1,0,0,0.5142514200025698,1,0,1,0,1,0,0,1,0,-0.06852228692577646,0.22578228360026462,0,0,1,0,1,0,0
1,0,0,0,-0.6666391278783103,1,1,0,1,0,0,0,0,1,0.5247392421335293,-0.45478648665376836,1,0,0,0,0,0,1
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,1,1,1,-0.0651986929254444,-0.9780735464218926,0,0,0,0,0,0,1
1,0,1,0,1.6137012404433893,1,1,1,1,1,1,1,1,1,0.9052907551715716,1.9863888977674218,0,0,0,1,1,0,0
1,0,1,0,-1.1960038562387048,0,0,0,0,0,0,0,1,1,-0.9841724340173105,-0.9617718375791036,0,0,0,0,0,1,0
0,0,0,0,-0.13727439951791576,1,0,1,0,1,1,0,0,0,-0.22473120494139212,-0.24054806137478588,0,0,1,0,1,0,0
1,0,1,1,-0.7073594915983407,1,0,0,0,0,0,0,0,0,-1.4993295040688086,-0.8590203358338914,0,1,1,0,0,0,1
1,1,1,1,1.4508197855632678,1,1,0,0,1,1,1,1,1,1.4088152462219072,2.2500618690771086,1,0,1,0,1,0,0
0,0,1,1,-1.318164947398796,0,0,1,1,1,1,1,0,0,-0.28954128794787104,-1.005779833710855,0,0,0,1,1,0,0
0,1,1,1,-0.4223169455581282,1,1,0,0,0,0,1,0,0,0.684271754149477,-0.14035542055753525,1,0,0,0,0,0,0
1,0,0,0,-1.2774445836787656,1,1,0,0,0,0,1,0,0,0.6560212051466532,-0.9684998770879678,1,0,0,0,0,1,0
0,0,0,0,0.5142514200025698,1,1,1,0,0,1,0,1,0,0.2920876621102721,0.4717858790194587,0,0,0,1,0,0,1
0,0,0,0,-0.2594354906780068,1,0,0,0,0,0,1,1,1,0.7989357471609396,-0.0023754627609912015,1,0,0,0,0,0,0
